ID,Gene Name,Species
ENSG00000196098,olfactory receptor family 5 subfamily K member 4(OR5K4),Homo sapiens
ENSG00000205030,olfactory receptor family 5 subfamily L member 2(OR5L2),Homo sapiens
ENSG00000255012,olfactory receptor family 5 subfamily M member 1(OR5M1),Homo sapiens
ENSG00000254834,olfactory receptor family 5 subfamily M member 10(OR5M10),Homo sapiens
ENSG00000255223,olfactory receptor family 5 subfamily M member 11(OR5M11),Homo sapiens
ENSG00000174937,olfactory receptor family 5 subfamily M member 3(OR5M3),Homo sapiens
ENSG00000181371,olfactory receptor family 5 subfamily M member 8(OR5M8),Homo sapiens
ENSG00000150269,olfactory receptor family 5 subfamily M member 9(OR5M9),Homo sapiens
ENSG00000183303,olfactory receptor family 5 subfamily P member 2(OR5P2),Homo sapiens
ENSG00000182334,olfactory receptor family 5 subfamily P member 3(OR5P3),Homo sapiens
ENSG00000181698,olfactory receptor family 5 subfamily T member 1(OR5T1),Homo sapiens
ENSG00000181718,olfactory receptor family 5 subfamily T member 2(OR5T2),Homo sapiens
ENSG00000172489,olfactory receptor family 5 subfamily T member 3(OR5T3),Homo sapiens
ENSG00000187612,olfactory receptor family 5 subfamily W member 2(OR5W2),Homo sapiens
ENSG00000205496,olfactory receptor family 51 subfamily A member 2(OR51A2),Homo sapiens
ENSG00000205497,olfactory receptor family 51 subfamily A member 4(OR51A4),Homo sapiens
ENSG00000176895,olfactory receptor family 51 subfamily A member 7(OR51A7),Homo sapiens
ENSG00000183251,olfactory receptor family 51 subfamily B member 4(OR51B4),Homo sapiens
ENSG00000167355,olfactory receptor family 51 subfamily B member 5(OR51B5),Homo sapiens
ENSG00000176239,olfactory receptor family 51 subfamily B member 6(OR51B6),Homo sapiens
ENSG00000197428,olfactory receptor family 51 subfamily D member 1(OR51D1),Homo sapiens
ENSG00000180785,olfactory receptor family 51 subfamily E member 1(OR51E1),Homo sapiens
ENSG00000167332,olfactory receptor family 51 subfamily E member 2(OR51E2),Homo sapiens
ENSG00000176925,olfactory receptor family 51 subfamily F member 2(OR51F2),Homo sapiens
ENSG00000176893,olfactory receptor family 51 subfamily G member 2(OR51G2),Homo sapiens
ENSG00000167359,olfactory receptor family 51 subfamily I member 1(OR51I1),Homo sapiens
ENSG00000187918,olfactory receptor family 51 subfamily I member 2(OR51I2),Homo sapiens
ENSG00000184321,olfactory receptor family 51 subfamily J member 1(OR51J1),Homo sapiens
ENSG00000176798,olfactory receptor family 51 subfamily L member 1(OR51L1),Homo sapiens
ENSG00000184698,olfactory receptor family 51 subfamily M member 1(OR51M1),Homo sapiens
ENSG00000167360,olfactory receptor family 51 subfamily Q member 1(OR51Q1),Homo sapiens
ENSG00000176922,olfactory receptor family 51 subfamily S member 1(OR51S1),Homo sapiens
ENSG00000176900,olfactory receptor family 51 subfamily T member 1(OR51T1),Homo sapiens
ENSG00000176742,olfactory receptor family 51 subfamily V member 1(OR51V1),Homo sapiens
ENSG00000182070,olfactory receptor family 52 subfamily A member 1(OR52A1),Homo sapiens
ENSG00000205494,olfactory receptor family 52 subfamily A member 4 pseudogene(OR52A4P),Homo sapiens
ENSG00000171944,olfactory receptor family 52 subfamily A member 5(OR52A5),Homo sapiens
ENSG00000255307,olfactory receptor family 52 subfamily B member 2(OR52B2),Homo sapiens
ENSG00000221996,olfactory receptor family 52 subfamily B member 4(OR52B4),Homo sapiens
ENSG00000187747,olfactory receptor family 52 subfamily B member 6(OR52B6),Homo sapiens
ENSG00000181609,olfactory receptor family 52 subfamily D member 1(OR52D1),Homo sapiens
ENSG00000176787,olfactory receptor family 52 subfamily E member 2(OR52E2),Homo sapiens
ENSG00000180974,olfactory receptor family 52 subfamily E member 4(OR52E4),Homo sapiens
ENSG00000205409,olfactory receptor family 52 subfamily E member 6(OR52E6),Homo sapiens
ENSG00000183269,olfactory receptor family 52 subfamily E member 8(OR52E8),Homo sapiens
ENSG00000181616,olfactory receptor family 52 subfamily H member 1(OR52H1),Homo sapiens
ENSG00000232268,olfactory receptor family 52 subfamily I member 1(OR52I1),Homo sapiens
ENSG00000226288,olfactory receptor family 52 subfamily I member 2(OR52I2),Homo sapiens
ENSG00000205495,olfactory receptor family 52 subfamily J member 3(OR52J3),Homo sapiens
ENSG00000196778,olfactory receptor family 52 subfamily K member 1(OR52K1),Homo sapiens
ENSG00000181963,olfactory receptor family 52 subfamily K member 2(OR52K2),Homo sapiens
ENSG00000183313,olfactory receptor family 52 subfamily L member 1(OR52L1),Homo sapiens
ENSG00000262980,olfactory receptor family 52 subfamily L member 2 pseudogene(OR52L2P),Homo sapiens
ENSG00000197790,olfactory receptor family 52 subfamily M member 1(OR52M1),Homo sapiens
ENSG00000181001,olfactory receptor family 52 subfamily N member 1(OR52N1),Homo sapiens
ENSG00000180988,olfactory receptor family 52 subfamily N member 2(OR52N2),Homo sapiens
ENSG00000181074,olfactory receptor family 52 subfamily N member 4(OR52N4),Homo sapiens
ENSG00000181009,olfactory receptor family 52 subfamily N member 5(OR52N5),Homo sapiens
ENSG00000181109,olfactory receptor family 52 subfamily P member 1 (gene/pseudogene)(OR52P1),Homo sapiens
ENSG00000175485,olfactory receptor family 52 subfamily W member 1(OR52W1),Homo sapiens
ENSG00000176748,olfactory receptor family 52 subfamily Z member 1 pseudogene(OR52Z1P),Homo sapiens
ENSG00000180934,olfactory receptor family 56 subfamily A member 1(OR56A1),Homo sapiens
ENSG00000184478,olfactory receptor family 56 subfamily A member 3(OR56A3),Homo sapiens
ENSG00000183389,olfactory receptor family 56 subfamily A member 4(OR56A4),Homo sapiens
ENSG00000188691,olfactory receptor family 56 subfamily A member 5(OR56A5),Homo sapiens
ENSG00000181023,olfactory receptor family 56 subfamily B member 1(OR56B1),Homo sapiens
ENSG00000181017,olfactory receptor family 56 subfamily B member 2 pseudogene(OR56B2P),Homo sapiens
ENSG00000180919,olfactory receptor family 56 subfamily B member 4(OR56B4),Homo sapiens
ENSG00000184933,olfactory receptor family 6 subfamily A member 2(OR6A2),Homo sapiens
ENSG00000221813,olfactory receptor family 6 subfamily B member 1(OR6B1),Homo sapiens
ENSG00000182083,olfactory receptor family 6 subfamily B member 2(OR6B2),Homo sapiens
ENSG00000178586,olfactory receptor family 6 subfamily B member 3(OR6B3),Homo sapiens
ENSG00000205330,olfactory receptor family 6 subfamily C member 1(OR6C1),Homo sapiens
ENSG00000179695,olfactory receptor family 6 subfamily C member 2(OR6C2),Homo sapiens
ENSG00000205329,olfactory receptor family 6 subfamily C member 3(OR6C3),Homo sapiens
ENSG00000179626,olfactory receptor family 6 subfamily C member 4(OR6C4),Homo sapiens
ENSG00000188324,olfactory receptor family 6 subfamily C member 6(OR6C6),Homo sapiens
ENSG00000205328,olfactory receptor family 6 subfamily C member 65(OR6C65),Homo sapiens
ENSG00000205327,olfactory receptor family 6 subfamily C member 68(OR6C68),Homo sapiens
ENSG00000184954,olfactory receptor family 6 subfamily C member 70(OR6C70),Homo sapiens
ENSG00000197706,olfactory receptor family 6 subfamily C member 74(OR6C74),Homo sapiens
ENSG00000187857,olfactory receptor family 6 subfamily C member 75(OR6C75),Homo sapiens
ENSG00000185821,olfactory receptor family 6 subfamily C member 76(OR6C76),Homo sapiens
ENSG00000169214,olfactory receptor family 6 subfamily F member 1(OR6F1),Homo sapiens
ENSG00000255804,olfactory receptor family 6 subfamily J member 1(OR6J1),Homo sapiens
ENSG00000196171,olfactory receptor family 6 subfamily K member 2(OR6K2),Homo sapiens
ENSG00000203757,olfactory receptor family 6 subfamily K member 3(OR6K3),Homo sapiens
ENSG00000180433,olfactory receptor family 6 subfamily K member 6(OR6K6),Homo sapiens
ENSG00000196099,olfactory receptor family 6 subfamily M member 1(OR6M1),Homo sapiens
ENSG00000197403,olfactory receptor family 6 subfamily N member 1(OR6N1),Homo sapiens
ENSG00000188340,olfactory receptor family 6 subfamily N member 2(OR6N2),Homo sapiens
ENSG00000186440,olfactory receptor family 6 subfamily P member 1(OR6P1),Homo sapiens
ENSG00000181803,olfactory receptor family 6 subfamily S member 1(OR6S1),Homo sapiens
ENSG00000181499,olfactory receptor family 6 subfamily T member 1(OR6T1),Homo sapiens
ENSG00000225781,olfactory receptor family 6 subfamily V member 1(OR6V1),Homo sapiens
ENSG00000221931,olfactory receptor family 6 subfamily X member 1(OR6X1),Homo sapiens
ENSG00000197532,olfactory receptor family 6 subfamily Y member 1(OR6Y1),Homo sapiens
ENSG00000127515,olfactory receptor family 7 subfamily A member 10(OR7A10),Homo sapiens
ENSG00000185385,olfactory receptor family 7 subfamily A member 17(OR7A17),Homo sapiens
ENSG00000188269,olfactory receptor family 7 subfamily A member 5(OR7A5),Homo sapiens
ENSG00000127530,olfactory receptor family 7 subfamily C member 1(OR7C1),Homo sapiens
ENSG00000127529,olfactory receptor family 7 subfamily C member 2(OR7C2),Homo sapiens
ENSG00000188000,olfactory receptor family 7 subfamily D member 2(OR7D2),Homo sapiens
ENSG00000174667,olfactory receptor family 7 subfamily D member 4(OR7D4),Homo sapiens
ENSG00000237521,olfactory receptor family 7 subfamily E member 24(OR7E24),Homo sapiens
ENSG00000161807,olfactory receptor family 7 subfamily G member 1(OR7G1),Homo sapiens
ENSG00000170923,olfactory receptor family 7 subfamily G member 2(OR7G2),Homo sapiens
ENSG00000170920,olfactory receptor family 7 subfamily G member 3(OR7G3),Homo sapiens
ENSG00000196119,olfactory receptor family 8 subfamily A member 1(OR8A1),Homo sapiens
ENSG00000170953,olfactory receptor family 8 subfamily B member 12(OR8B12),Homo sapiens
ENSG00000197125,olfactory receptor family 8 subfamily B member 8(OR8B8),Homo sapiens
ENSG00000196341,olfactory receptor family 8 subfamily D member 1(OR8D1),Homo sapiens
ENSG00000181518,olfactory receptor family 8 subfamily D member 4(OR8D4),Homo sapiens
ENSG00000197849,olfactory receptor family 8 subfamily G member 1(OR8G1),Homo sapiens
ENSG00000181214,olfactory receptor family 8 subfamily G member 2 pseudogene(OR8G2P),Homo sapiens
ENSG00000255425,olfactory receptor family 8 subfamily G member 3 pseudogene(OR8G3P),Homo sapiens
ENSG00000255298,olfactory receptor family 8 subfamily G member 5(OR8G5),Homo sapiens
ENSG00000181693,olfactory receptor family 8 subfamily H member 1(OR8H1),Homo sapiens
ENSG00000181767,olfactory receptor family 8 subfamily H member 2(OR8H2),Homo sapiens
ENSG00000181761,olfactory receptor family 8 subfamily H member 3(OR8H3),Homo sapiens
ENSG00000172154,olfactory receptor family 8 subfamily I member 2(OR8I2),Homo sapiens
ENSG00000172487,olfactory receptor family 8 subfamily J member 1(OR8J1),Homo sapiens
ENSG00000254658,olfactory receptor family 8 subfamily J member 2 (gene/pseudogene)(OR8J2),Homo sapiens
ENSG00000167822,olfactory receptor family 8 subfamily J member 3(OR8J3),Homo sapiens
ENSG00000150261,olfactory receptor family 8 subfamily K member 1(OR8K1),Homo sapiens
ENSG00000181752,olfactory receptor family 8 subfamily K member 5(OR8K5),Homo sapiens
ENSG00000172199,olfactory receptor family 8 subfamily U member 1(OR8U1),Homo sapiens
ENSG00000237621,olfactory receptor family 9 subfamily A member 1 pseudogene(OR9A1P),Homo sapiens
ENSG00000179468,olfactory receptor family 9 subfamily A member 2(OR9A2),Homo sapiens
ENSG00000258083,olfactory receptor family 9 subfamily A member 4(OR9A4),Homo sapiens
ENSG00000174914,olfactory receptor family 9 subfamily G member 1(OR9G1),Homo sapiens
ENSG00000172457,olfactory receptor family 9 subfamily G member 4(OR9G4),Homo sapiens
ENSG00000172377,olfactory receptor family 9 subfamily I member 1(OR9I1),Homo sapiens
ENSG00000170605,olfactory receptor family 9 subfamily K member 2(OR9K2),Homo sapiens
ENSG00000186509,olfactory receptor family 9 subfamily Q member 1(OR9Q1),Homo sapiens
ENSG00000186513,olfactory receptor family 9 subfamily Q member 2(OR9Q2),Homo sapiens
ENSG00000138315,oncoprotein induced transcript 3(OIT3),Homo sapiens
ENSG00000116329,opioid receptor delta 1(OPRD1),Homo sapiens
ENSG00000082556,opioid receptor kappa 1(OPRK1),Homo sapiens
ENSG00000112038,opioid receptor mu 1(OPRM1),Homo sapiens
ENSG00000125510,opioid related nociceptin receptor 1(OPRL1),Homo sapiens
ENSG00000171199,opiorphin prepropeptide(OPRPN),Homo sapiens
ENSG00000102076,"opsin 1, long wave sensitive(OPN1LW)",Homo sapiens
ENSG00000166160,"opsin 1, medium wave sensitive 2(OPN1MW2)",Homo sapiens
ENSG00000128617,"opsin 1, short wave sensitive(OPN1SW)",Homo sapiens
ENSG00000122375,opsin 4(OPN4),Homo sapiens
ENSG00000124818,opsin 5(OPN5),Homo sapiens
ENSG00000065154,ornithine aminotransferase(OAT),Homo sapiens
ENSG00000155719,otoancorin(OTOA),Homo sapiens
ENSG00000115155,otoferlin(OTOF),Homo sapiens
ENSG00000165899,otogelin like(OTOGL),Homo sapiens
ENSG00000188162,otogelin(OTOG),Homo sapiens
ENSG00000125879,otoraplin(OTOR),Homo sapiens
ENSG00000178602,otospiralin(OTOS),Homo sapiens
ENSG00000198003,outer dynein arm docking complex subunit 3(ODAD3),Homo sapiens
ENSG00000204815,outer dynein arm docking complex subunit 4(ODAD4),Homo sapiens
ENSG00000125741,outer mitochondrial membrane lipid metabolism regulator OPA3(OPA3),Homo sapiens
ENSG00000172939,oxidative stress responsive kinase 1(OXSR1),Homo sapiens
ENSG00000173391,oxidized low density lipoprotein receptor 1(OLR1),Homo sapiens
ENSG00000180914,oxytocin receptor(OXTR),Homo sapiens
ENSG00000101405,oxytocin/neurophysin I prepropeptide(OXT),Homo sapiens
ENSG00000180370,p21 (RAC1) activated kinase 2(PAK2),Homo sapiens
ENSG00000101349,p21 (RAC1) activated kinase 5(PAK5),Homo sapiens
ENSG00000137843,p21 (RAC1) activated kinase 6(PAK6),Homo sapiens
ENSG00000075891,paired box 2(PAX2),Homo sapiens
ENSG00000135903,paired box 3(PAX3),Homo sapiens
ENSG00000007372,paired box 6(PAX6),Homo sapiens
ENSG00000109132,paired like homeobox 2B(PHOX2B),Homo sapiens
ENSG00000131238,palmitoyl-protein thioesterase 1(PPT1),Homo sapiens
ENSG00000175535,pancreatic lipase(PNLIP),Homo sapiens
ENSG00000148498,par-3 family cell polarity regulator(PARD3),Homo sapiens
ENSG00000105852,paraoxonase 3(PON3),Homo sapiens
ENSG00000185345,parkin RBR E3 ubiquitin protein ligase(PRKN),Homo sapiens
ENSG00000225180,parvalbumin like EF-hand containing(PVALEF),Homo sapiens
ENSG00000165186,patched domain containing 1(PTCHD1),Homo sapiens
ENSG00000204311,pejvakin(PJVK),Homo sapiens
ENSG00000162877,peptidase M20 domain containing 1(PM20D1),Homo sapiens
ENSG00000164530,peptidase inhibitor 16(PI16),Homo sapiens
ENSG00000132326,period circadian regulator 2(PER2),Homo sapiens
ENSG00000133110,periostin(POSTN),Homo sapiens
ENSG00000112619,peripherin 2(PRPH2),Homo sapiens
ENSG00000139197,peroxisomal biogenesis factor 5(PEX5),Homo sapiens
ENSG00000186951,peroxisome proliferator activated receptor alpha(PPARA),Homo sapiens
ENSG00000112033,peroxisome proliferator activated receptor delta(PPARD),Homo sapiens
ENSG00000132170,peroxisome proliferator activated receptor gamma(PPARG),Homo sapiens
ENSG00000108187,phenazine biosynthesis like protein domain containing(PBLD),Homo sapiens
ENSG00000136940,phosducin like(PDCL),Homo sapiens
ENSG00000116703,phosducin(PDC),Homo sapiens
ENSG00000171862,phosphatase and tensin homolog(PTEN),Homo sapiens
ENSG00000073921,phosphatidylinositol binding clathrin assembly protein(PICALM),Homo sapiens
ENSG00000174238,phosphatidylinositol transfer protein alpha(PITPNA),Homo sapiens
ENSG00000121879,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)",Homo sapiens
ENSG00000105851,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma(PIK3CG)",Homo sapiens
ENSG00000011405,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha(PIK3C2A),Homo sapiens
ENSG00000123360,phosphodiesterase 1B(PDE1B),Homo sapiens
ENSG00000186642,phosphodiesterase 2A(PDE2A),Homo sapiens
ENSG00000172572,phosphodiesterase 3A(PDE3A),Homo sapiens
ENSG00000065989,phosphodiesterase 4A(PDE4A),Homo sapiens
ENSG00000184588,phosphodiesterase 4B(PDE4B),Homo sapiens
ENSG00000113448,phosphodiesterase 4D(PDE4D),Homo sapiens
ENSG00000138735,phosphodiesterase 5A(PDE5A),Homo sapiens
ENSG00000132915,phosphodiesterase 6A(PDE6A),Homo sapiens
ENSG00000133256,phosphodiesterase 6B(PDE6B),Homo sapiens
ENSG00000095464,phosphodiesterase 6C(PDE6C),Homo sapiens
ENSG00000156973,phosphodiesterase 6D(PDE6D),Homo sapiens
ENSG00000185527,phosphodiesterase 6G(PDE6G),Homo sapiens
ENSG00000139053,phosphodiesterase 6H(PDE6H),Homo sapiens
ENSG00000113231,phosphodiesterase 8B(PDE8B),Homo sapiens
ENSG00000160191,phosphodiesterase 9A(PDE9A),Homo sapiens
ENSG00000164708,phosphoglycerate mutase 2(PGAM2),Homo sapiens
ENSG00000198523,phospholamban(PLN),Homo sapiens
ENSG00000184381,phospholipase A2 group VI(PLA2G6),Homo sapiens
ENSG00000182621,phospholipase C beta 1(PLCB1),Homo sapiens
ENSG00000137841,phospholipase C beta 2(PLCB2),Homo sapiens
ENSG00000149782,phospholipase C beta 3(PLCB3),Homo sapiens
ENSG00000138193,phospholipase C epsilon 1(PLCE1),Homo sapiens
ENSG00000127125,phosphopantothenoylcysteine synthetase(PPCS),Homo sapiens
ENSG00000179270,photoreceptor cilium actin regulator(PCARE),Homo sapiens
ENSG00000214140,photoreceptor disc component(PRCD),Homo sapiens
ENSG00000154864,piezo type mechanosensitive ion channel component 2(PIEZO2),Homo sapiens
ENSG00000057294,plakophilin 2(PKP2),Homo sapiens
ENSG00000130300,plasmalemma vesicle associated protein(PLVAP),Homo sapiens
ENSG00000120756,plastin 1(PLS1),Homo sapiens
ENSG00000007168,platelet activating factor acetylhydrolase 1b regulatory subunit 1(PAFAH1B1),Homo sapiens
ENSG00000169403,platelet activating factor receptor(PTAFR),Homo sapiens
ENSG00000100311,platelet derived growth factor subunit B(PDGFB),Homo sapiens
ENSG00000178209,plectin(PLEC),Homo sapiens
ENSG00000105894,pleiotrophin(PTN),Homo sapiens
ENSG00000145632,polo like kinase 2(PLK2),Homo sapiens
ENSG00000120727,poly(A) binding protein interacting protein 2(PAIP2),Homo sapiens
ENSG00000100836,poly(A) binding protein nuclear 1(PABPN1),Homo sapiens
ENSG00000143799,poly(ADP-ribose) polymerase 1(PARP1),Homo sapiens
ENSG00000129484,poly(ADP-ribose) polymerase 2(PARP2),Homo sapiens
ENSG00000107593,"polycystin 2 like 1, transient receptor potential cation channel(PKD2L1)",Homo sapiens
ENSG00000162896,polymeric immunoglobulin receptor(PIGR),Homo sapiens
ENSG00000121577,popeye domain containing 2(POPDC2),Homo sapiens
ENSG00000197121,post-GPI attachment to proteins inositol deacylase 1(PGAP1),Homo sapiens
ENSG00000156113,potassium calcium-activated channel subfamily M alpha 1(KCNMA1),Homo sapiens
ENSG00000145936,potassium calcium-activated channel subfamily M regulatory beta subunit 1(KCNMB1),Homo sapiens
ENSG00000197584,potassium calcium-activated channel subfamily M regulatory beta subunit 2(KCNMB2),Homo sapiens
ENSG00000171121,potassium calcium-activated channel subfamily M regulatory beta subunit 3(KCNMB3),Homo sapiens
ENSG00000135643,potassium calcium-activated channel subfamily M regulatory beta subunit 4(KCNMB4),Homo sapiens
ENSG00000080709,potassium calcium-activated channel subfamily N member 2(KCNN2),Homo sapiens
ENSG00000104783,potassium calcium-activated channel subfamily N member 4(KCNN4),Homo sapiens
ENSG00000151704,potassium inwardly rectifying channel subfamily J member 1(KCNJ1),Homo sapiens
ENSG00000177807,potassium inwardly rectifying channel subfamily J member 10(KCNJ10),Homo sapiens
ENSG00000187486,potassium inwardly rectifying channel subfamily J member 11(KCNJ11),Homo sapiens
ENSG00000184185,potassium inwardly rectifying channel subfamily J member 12(KCNJ12),Homo sapiens
ENSG00000123700,potassium inwardly rectifying channel subfamily J member 2(KCNJ2),Homo sapiens
ENSG00000162989,potassium inwardly rectifying channel subfamily J member 3(KCNJ3),Homo sapiens
ENSG00000120457,potassium inwardly rectifying channel subfamily J member 5(KCNJ5),Homo sapiens
ENSG00000121361,potassium inwardly rectifying channel subfamily J member 8(KCNJ8),Homo sapiens
ENSG00000100433,potassium two pore domain channel subfamily K member 10(KCNK10),Homo sapiens
ENSG00000082482,potassium two pore domain channel subfamily K member 2(KCNK2),Homo sapiens
ENSG00000182450,potassium two pore domain channel subfamily K member 4(KCNK4),Homo sapiens
ENSG00000164626,potassium two pore domain channel subfamily K member 5(KCNK5),Homo sapiens
ENSG00000099337,potassium two pore domain channel subfamily K member 6(KCNK6),Homo sapiens
ENSG00000120049,potassium voltage-gated channel interacting protein 2(KCNIP2),Homo sapiens
ENSG00000178342,potassium voltage-gated channel modifier subfamily G member 2(KCNG2),Homo sapiens
ENSG00000111262,potassium voltage-gated channel subfamily A member 1(KCNA1),Homo sapiens
ENSG00000177301,potassium voltage-gated channel subfamily A member 2(KCNA2),Homo sapiens
ENSG00000130037,potassium voltage-gated channel subfamily A member 5(KCNA5),Homo sapiens
ENSG00000182674,potassium voltage-gated channel subfamily B member 2(KCNB2),Homo sapiens
ENSG00000184408,potassium voltage-gated channel subfamily D member 2(KCND2),Homo sapiens
ENSG00000171385,potassium voltage-gated channel subfamily D member 3(KCND3),Homo sapiens
ENSG00000180509,potassium voltage-gated channel subfamily E regulatory subunit 1(KCNE1),Homo sapiens
ENSG00000159197,potassium voltage-gated channel subfamily E regulatory subunit 2(KCNE2),Homo sapiens
ENSG00000175538,potassium voltage-gated channel subfamily E regulatory subunit 3(KCNE3),Homo sapiens
ENSG00000152049,potassium voltage-gated channel subfamily E regulatory subunit 4(KCNE4),Homo sapiens
ENSG00000176076,potassium voltage-gated channel subfamily E regulatory subunit 5(KCNE5),Homo sapiens
ENSG00000055118,potassium voltage-gated channel subfamily H member 2(KCNH2),Homo sapiens
ENSG00000173826,potassium voltage-gated channel subfamily H member 6(KCNH6),Homo sapiens
ENSG00000053918,potassium voltage-gated channel subfamily Q member 1(KCNQ1),Homo sapiens
ENSG00000184156,potassium voltage-gated channel subfamily Q member 3(KCNQ3),Homo sapiens
ENSG00000117013,potassium voltage-gated channel subfamily Q member 4(KCNQ4),Homo sapiens
ENSG00000198961,praja ring finger ubiquitin ligase 2(PJA2),Homo sapiens
ENSG00000168081,prepronociceptin(PNOC),Homo sapiens
ENSG00000080815,presenilin 1(PSEN1),Homo sapiens
ENSG00000171867,prion protein (Kanno blood group)(PRNP),Homo sapiens
ENSG00000106397,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 3(PLOD3)",Homo sapiens
ENSG00000101327,prodynorphin(PDYN),Homo sapiens
ENSG00000181195,proenkephalin(PENK),Homo sapiens
ENSG00000101856,progesterone receptor membrane component 1(PGRMC1),Homo sapiens
ENSG00000163421,prokineticin 2(PROK2),Homo sapiens
ENSG00000159763,prolactin induced protein(PIP),Homo sapiens
ENSG00000111215,proline rich 4(PRR4),Homo sapiens
ENSG00000165828,proline rich acidic protein 1(PRAP1),Homo sapiens
ENSG00000134551,proline rich protein HaeIII subfamily 2(PRH2),Homo sapiens
ENSG00000167371,proline rich transmembrane protein 2(PRRT2),Homo sapiens
ENSG00000137509,prolylcarboxypeptidase(PRCP),Homo sapiens
ENSG00000115138,proopiomelanocortin(POMC),Homo sapiens
ENSG00000099139,proprotein convertase subtilisin/kexin type 5(PCSK5),Homo sapiens
ENSG00000050628,prostaglandin E receptor 3(PTGER3),Homo sapiens
ENSG00000148344,prostaglandin E synthase(PTGES),Homo sapiens
ENSG00000095303,prostaglandin-endoperoxide synthase 1(PTGS1),Homo sapiens
ENSG00000073756,prostaglandin-endoperoxide synthase 2(PTGS2),Homo sapiens
ENSG00000085998,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)(POMGNT1)",Homo sapiens
ENSG00000185900,protein O-mannose kinase(POMK),Homo sapiens
ENSG00000033800,protein inhibitor of activated STAT 1(PIAS1),Homo sapiens
ENSG00000115592,protein kinase AMP-activated non-catalytic subunit gamma 3(PRKAG3),Homo sapiens
ENSG00000154229,protein kinase C alpha(PRKCA),Homo sapiens
ENSG00000126583,protein kinase C gamma(PRKCG),Homo sapiens
ENSG00000067606,protein kinase C zeta(PRKCZ),Homo sapiens
ENSG00000184304,protein kinase D1(PRKD1),Homo sapiens
ENSG00000123143,protein kinase N1(PKN1),Homo sapiens
ENSG00000072062,protein kinase cAMP-activated catalytic subunit alpha(PRKACA),Homo sapiens
ENSG00000142875,protein kinase cAMP-activated catalytic subunit beta(PRKACB),Homo sapiens
ENSG00000165059,protein kinase cAMP-activated catalytic subunit gamma(PRKACG),Homo sapiens
ENSG00000188191,protein kinase cAMP-dependent type I regulatory subunit beta(PRKAR1B),Homo sapiens
ENSG00000005249,protein kinase cAMP-dependent type II regulatory subunit beta(PRKAR2B),Homo sapiens
ENSG00000185532,protein kinase cGMP-dependent 1(PRKG1),Homo sapiens
ENSG00000131771,protein phosphatase 1 regulatory inhibitor subunit 1B(PPP1R1B),Homo sapiens
ENSG00000077157,protein phosphatase 1 regulatory subunit 12B(PPP1R12B),Homo sapiens
ENSG00000104881,protein phosphatase 1 regulatory subunit 13 like(PPP1R13L),Homo sapiens
ENSG00000108819,protein phosphatase 1 regulatory subunit 9B(PPP1R9B),Homo sapiens
ENSG00000138814,protein phosphatase 3 catalytic subunit alpha(PPP3CA),Homo sapiens
ENSG00000107758,protein phosphatase 3 catalytic subunit beta(PPP3CB),Homo sapiens
ENSG00000086717,protein phosphatase with EF-hand domain 1(PPEF1),Homo sapiens
ENSG00000156194,protein phosphatase with EF-hand domain 2(PPEF2),Homo sapiens
ENSG00000184489,protein tyrosine phosphatase 4A3(PTP4A3),Homo sapiens
ENSG00000179295,protein tyrosine phosphatase non-receptor type 11(PTPN11),Homo sapiens
ENSG00000149177,protein tyrosine phosphatase receptor type J(PTPRJ),Homo sapiens
ENSG00000151490,protein tyrosine phosphatase receptor type O(PTPRO),Homo sapiens
ENSG00000139304,protein tyrosine phosphatase receptor type Q(PTPRQ),Homo sapiens
ENSG00000106278,protein tyrosine phosphatase receptor type Z1(PTPRZ1),Homo sapiens
ENSG00000150275,protocadherin related 15(PCDH15),Homo sapiens
ENSG00000108405,purinergic receptor P2X 1(P2RX1),Homo sapiens
ENSG00000187848,purinergic receptor P2X 2(P2RX2),Homo sapiens
ENSG00000109991,purinergic receptor P2X 3(P2RX3),Homo sapiens
ENSG00000135124,purinergic receptor P2X 4(P2RX4),Homo sapiens
ENSG00000099957,purinergic receptor P2X 6(P2RX6),Homo sapiens
ENSG00000089041,purinergic receptor P2X 7(P2RX7),Homo sapiens
ENSG00000169860,purinergic receptor P2Y1(P2RY1),Homo sapiens
ENSG00000175591,purinergic receptor P2Y2(P2RY2),Homo sapiens
ENSG00000188710,pyroglutamylated RFamide peptide(QRFP),Homo sapiens
ENSG00000159496,ral guanine nucleotide dissociation stimulator like 4(RGL4),Homo sapiens
ENSG00000067560,ras homolog family member A(RHOA),Homo sapiens
ENSG00000132563,receptor accessory protein 2(REEP2),Homo sapiens
ENSG00000115255,receptor accessory protein 6(REEP6),Homo sapiens
ENSG00000131477,receptor activity modifying protein 2(RAMP2),Homo sapiens
ENSG00000122679,receptor activity modifying protein 3(RAMP3),Homo sapiens
ENSG00000175077,receptor transporter protein 1(RTP1),Homo sapiens
ENSG00000198471,receptor transporter protein 2(RTP2),Homo sapiens
ENSG00000163825,receptor transporter protein 3(RTP3),Homo sapiens
